srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
any;турбоагрегат;48-ЗС-28967-2017;29.08.2017;8602067092;"ПАО ""ЮНИПРО""";Фундамент турбоагрегата К-160-130 ст. № 4;ЗС;7425003297;"АО НТЦ ""ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%97%D0%A1-28967-2017;https://monitor-pb.ru/customer/8602067092
any;турбоагрегат;48-ЗС-33115-2015;14.09.2015;8602067092;"ПАО ""ЮНИПРО""";Фундамент турбоагрегата К-160-130 ст.№2;ЗС;7425003297;"АО НТЦ ""ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%97%D0%A1-33115-2015;https://monitor-pb.ru/customer/8602067092
any;турбоагрегат;57-ЗС-09986-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата №1 КЦ, инв. № 84805.;ЗС;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-09986-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ЗС-09989-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата №2 КЦ, инв. № 84805.;ЗС;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-09989-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ЗС-09993-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата №3 КЦ, инв. № 84805.;ЗС;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-09993-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ЗС-09995-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата №4 КЦ, инв. № 84805.;ЗС;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-09995-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ЗС-10000-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата №5 КЦ, инв. № 84805.;ЗС;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-10000-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;62-ТУ-01446-2015;03.02.2015;7706757331;"АО ""РИР""";турбоагрегат ст.№6 ВК-50-2М (зав. № 466),;ТУ;7446004284;"ООО ""ВЕЛД""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-01446-2015;https://monitor-pb.ru/customer/7706757331
any;турбоагрегат;62-ТУ-01447-2015;03.02.2015;7706757331;"АО ""РИР""";турбоагрегат ст. № 1 ВТ-25-4 (зав. № 405),;ТУ;7446004284;"ООО ""ВЕЛД""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-01447-2015;https://monitor-pb.ru/customer/7706757331
any;турбоагрегат;47-ТУ-36121-2024;06.06.2024;6315376946;"ПАО ""Т ПЛЮС""";Трубопровод отбора пара 10-16 ата с пароперепускных труб турбоагрегата ТА-6 Т120/130, согласно проекта 672.2021-ТМ «Организация отбора пара 10-16 ата с пароперепускных труб турбоагрегата ТА-6 Т120/130».;ТУ;4345185889;"ООО ""ВЯТКА-ПРОМЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/47-%D0%A2%D0%A3-36121-2024;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;12-ТУ-10284-2016;21.09.2016;6829012680;"АО ""РИР ЭНЕРГО""";паропровод рег. № 463 (паропровод турбоагрегата ст. № 10, 12);ТУ;3122002949;"АО ""Агромаш""";соответствует;https://monitor-pb.ru/conclusion/12-%D0%A2%D0%A3-10284-2016;https://monitor-pb.ru/customer/6829012680
any;турбоагрегат;20-ТУ-22165-2018;21.12.2018;4716028445;"АО ""ЛОТЭК""";трубопровод повышенного давления к турбоагрегату ТГ-2, рег. № 2118;ТУ;4704079653;"ООО ""ВЕЛЕС""";соответствует;https://monitor-pb.ru/conclusion/20-%D0%A2%D0%A3-22165-2018;https://monitor-pb.ru/customer/4716028445
any;турбоагрегат;34-ТУ-322161-2025;30.09.2025;3435098928;"ООО ""ЛУКОЙЛ-ВОЛГОГРАДЭНЕРГО""";Перепускные трубы высокого давления турбоагрегата ст.№6;ТУ;3444116394;"ООО ""НВЭК-ПБ """;соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-322161-2025;https://monitor-pb.ru/customer/3435098928
any;турбоагрегат;34-ТУ-322357-2025;30.09.2025;3435098928;"ООО ""ЛУКОЙЛ-ВОЛГОГРАДЭНЕРГО""";Перепускные трубы высокого давления турбоагрегата ст.№6;ТУ;3444116394;"ООО ""НВЭК-ПБ """;соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-322357-2025;https://monitor-pb.ru/customer/3435098928
any;турбоагрегат;34-ТУ-338820-2025;06.10.2025;3435098928;"ООО ""ЛУКОЙЛ-ВОЛГОГРАДЭНЕРГО""";перепускные трубы высокого давления турбоагрегата ст.№8;ТУ;3444116394;"ООО ""НВЭК-ПБ """;соответствует;https://monitor-pb.ru/conclusion/34-%D0%A2%D0%A3-338820-2025;https://monitor-pb.ru/customer/3435098928
any;турбоагрегат;48-ЗС-43682-2014;26.11.2014;8602067092;"ПАО ""ЮНИПРО""";Сооружение: фундамент турбоагрегата К-160-130 ст.№ 1;ЗС;7425003297;"АО НТЦ ""ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%97%D0%A1-43682-2014;https://monitor-pb.ru/customer/8602067092
any;турбоагрегат;55-ТУ-14538-2016;26.10.2016;4501122913;"ПАО ""КГК""";главный паропровод турбоагрегата ст. №5, рег. № К-041-Тр;ТУ;8602069734;"ООО ""ЭвиС""";соответствует;https://monitor-pb.ru/conclusion/55-%D0%A2%D0%A3-14538-2016;https://monitor-pb.ru/customer/4501122913
any;турбоагрегат;57-ТУ-09949-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата ГПУ-16 № 211, инв. № 84919;ТУ;7713559683;"ООО ""ПГК""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-09949-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ТУ-09953-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата ГПУ-16 № 216, инв. № 84919;ТУ;7713559683;"ООО ""ПГК""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-09953-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ТУ-09957-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата ГПУ-16 № 213, инв. № 84919;ТУ;7713559683;"ООО ""ПГК""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-09957-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ТУ-09970-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата ГПУ-16 № 214, инв. № 84919;ТУ;7713559683;"ООО ""ПГК""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-09970-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;57-ТУ-09974-2017;09.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";обвязка турбоагрегата ГПУ-16 № 215, инв. № 84919;ТУ;7713559683;"ООО ""ПГК""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-09974-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;62-ТУ-01444-2015;03.02.2015;7706757331;"АО ""РИР""";турбоагрегат ст. №7 ВПТ-25-3 (зав. № 24.032),;ТУ;7446004284;"ООО ""ВЕЛД""";соответствует;https://monitor-pb.ru/conclusion/62-%D0%A2%D0%A3-01444-2015;https://monitor-pb.ru/customer/7706757331
any;турбоагрегат;12-ТУ-10244-2016;20.09.2016;6829012680;"АО ""РИР ЭНЕРГО""";сальниковый подогреватель турбоагрегата ст. №7 рег. № 37, зав. № 5305;ТУ;3122002949;"АО ""Агромаш""";соответствует;https://monitor-pb.ru/conclusion/12-%D0%A2%D0%A3-10244-2016;https://monitor-pb.ru/customer/6829012680
any;турбоагрегат;25-ТУ-02456-2014;16.07.2014;5904119383;"ОАО ""ТГК-9""";питательный трубопровод турбоагрегата ст. №6, рег. №138;ТУ;1101125946;"ООО ""ВЕРТИКАЛЬ"" (ИНН 1101125946)";соответствует;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-02456-2014;https://monitor-pb.ru/customer/5904119383
any;турбоагрегат;25-ТУ-03396-2014;02.10.2014;5904119383;"ОАО ""ТГК-9""";пароперепускные трубы турбоагрегата ст. №7 рег. № 429;ТУ;1101125946;"ООО ""ВЕРТИКАЛЬ"" (ИНН 1101125946)";соответствует;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-03396-2014;https://monitor-pb.ru/customer/5904119383
any;турбоагрегат;48-ЗС-33137-2019;12.08.2019;8602067092;"ПАО ""ЮНИПРО""";Фундамент турбоагрегата К-160-130 ст. № 1 Котлотурбинного цеха;ЗС;7425003297;"АО НТЦ ""ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%97%D0%A1-33137-2019;https://monitor-pb.ru/customer/8602067092
any;турбоагрегат;53-ТУ-28357-2014;23.12.2014;6315376946;"ПАО ""Т ПЛЮС""";Трубопроводы турбоагрегата Т-100-130 Ст. №6;ТУ;6315579093;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-28357-2014;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;53-ТУ-28367-2014;23.12.2014;6315376946;"ПАО ""Т ПЛЮС""";Трубопроводы турбоагрегата Т-100-130 Ст. №5;ТУ;6315579093;"ООО ""ИЦ ""АЭ-СИСТЕМЫ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-28367-2014;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;72-ТУ-04113-2020;16.10.2020;1434031363;"АО ""ДГК"" (ИНН 1434031363)";на трубопровод отбора пара № 2 турбоагрегата ст. № 6;ТУ;2703061762;"ООО ""ТЕХСТАНДАРТ""";соответствует;https://monitor-pb.ru/conclusion/72-%D0%A2%D0%A3-04113-2020;https://monitor-pb.ru/customer/1434031363
any;турбоагрегат;72-ТУ-04114-2020;16.10.2020;1434031363;"АО ""ДГК"" (ИНН 1434031363)";на трубопровод отбора пара № 3 турбоагрегата ст. № 6;ТУ;2703061762;"ООО ""ТЕХСТАНДАРТ""";соответствует;https://monitor-pb.ru/conclusion/72-%D0%A2%D0%A3-04114-2020;https://monitor-pb.ru/customer/1434031363
any;турбоагрегат;72-ТУ-04117-2020;16.10.2020;1434031363;"АО ""ДГК"" (ИНН 1434031363)";на трубопровод отбора пара № 4 турбоагрегата ст. № 6;ТУ;2703061762;"ООО ""ТЕХСТАНДАРТ""";соответствует;https://monitor-pb.ru/conclusion/72-%D0%A2%D0%A3-04117-2020;https://monitor-pb.ru/customer/1434031363
any;турбоагрегат;72-ТУ-04119-2020;16.10.2020;1434031363;"АО ""ДГК"" (ИНН 1434031363)";на трубопровод отбора пара № 5 турбоагрегата ст. № 6;ТУ;2703061762;"ООО ""ТЕХСТАНДАРТ""";соответствует;https://monitor-pb.ru/conclusion/72-%D0%A2%D0%A3-04119-2020;https://monitor-pb.ru/customer/1434031363
any;турбоагрегат;72-ТУ-04120-2020;16.10.2020;1434031363;"АО ""ДГК"" (ИНН 1434031363)";на трубопровод отбора пара № 6 турбоагрегата ст. № 6;ТУ;2703061762;"ООО ""ТЕХСТАНДАРТ""";соответствует;https://monitor-pb.ru/conclusion/72-%D0%A2%D0%A3-04120-2020;https://monitor-pb.ru/customer/1434031363
any;турбоагрегат;54-ТП-05966-2014;23.05.2014;6671132133;"ЗАО ""Проектно-инженерный центр Уралтэп""";документацию «Перевод питания бойлеров ПБ 1, 2 и подогревателей сырой воды от отбора турбоагрегатов 1, 2, 5 на питание от турбоагрегата 8 и от вновь устанавливаемых РОУ Среднеуральской ГРЭС»;ТП;6660002245;"ОАО ""Инженерный Центр Энергетики Урала - Уралвнипиэнергопром, Уралсельэнергопроект, Уралтэп, Уралоргрэс, Уралвти, Уралэнергосетьпроект, Челябэнергосетьпроект""";соответствует;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%9F-05966-2014;https://monitor-pb.ru/customer/6671132133
any;турбоагрегат;01-ТУ-07223-2024;05.03.2024;6906011179;"ООО ""Тверская генерация""";Паропровод отсоса пара от штоков турбоагрегата № 3, рег.№ 307;ТУ;7723451304;"ООО ""ГК ""СИНЕРГИЯ""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-07223-2024;https://monitor-pb.ru/customer/6906011179
any;турбоагрегат;11-ТУ-527328-2025;04.12.2025;1103006077;"ООО ""Воркутинские ТЭЦ""";Заключение Экспертизы промышленной безопасности на Пароперепускные трубы турбоагрегата ст. № 1;ТУ;7327090929;"ООО ""РУСПРОМГАЗ""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-527328-2025;https://monitor-pb.ru/customer/1103006077
any;турбоагрегат;12-ТУ-10251-2016;20.09.2016;6829012680;"АО ""РИР ЭНЕРГО""";подогреватель низкого давления турбоагрегата ст. №9 рег. № 38, зав. № 6163;ТУ;3122002949;"АО ""Агромаш""";соответствует;https://monitor-pb.ru/conclusion/12-%D0%A2%D0%A3-10251-2016;https://monitor-pb.ru/customer/6829012680
any;турбоагрегат;20-ТУ-09699-2017;01.08.2017;4716028445;"АО ""ЛОТЭК""";Трубопровод повышенного давления к турбоагрегату ТГ-2, рег. №2118;ТУ;7839432452;"ООО ""ПРОМЭКСПЕРТИЗА"" (ИНН 7839432452)";не в полной мере;https://monitor-pb.ru/conclusion/20-%D0%A2%D0%A3-09699-2017;https://monitor-pb.ru/customer/4716028445
any;турбоагрегат;46-ТУ-49472-2019;01.11.2019;6315376946;"ПАО ""Т ПЛЮС""";"""Турбоагрегат ПТ-12-35/10М, ст. №4, зав. № 75108""";ТУ;1831168759;"ООО ""КОРПОРАЦИЯ АЛЬТОН""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-49472-2019;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;49-ТУ-02914-2018;24.01.2018;6315376946;"ПАО ""Т ПЛЮС""";Маслопроводы турбоагрегата ст.№6, рег.№ СТ-110 Каргалинской ТЭЦ;ТУ;5611030632;"АО ""ИНЖЕНЕРНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-02914-2018;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;49-ТУ-02918-2018;24.01.2018;6315376946;"ПАО ""Т ПЛЮС""";Маслопроводы турбоагрегата ст.№5, рег.№ СТ-100 Каргалинской ТЭЦ;ТУ;5611030632;"АО ""ИНЖЕНЕРНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-02918-2018;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;49-ТУ-47944-2017;11.12.2017;6315376946;"ПАО ""Т ПЛЮС""";Маслопроводы турбоагрегата ст.№3, рег.№ СТ-76 Каргалинской ТЭЦ;ТУ;5611030632;"АО ""ИНЖЕНЕРНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-47944-2017;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;49-ТУ-47986-2017;11.12.2017;6315376946;"ПАО ""Т ПЛЮС""";Маслопровод турбоагрегата ст.№2, рег.№ СТ-67 Каргалинской ТЭЦ;ТУ;5611030632;"АО ""ИНЖЕНЕРНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-47986-2017;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;69-ТУ-00483-2016;14.03.2016;7706757331;"АО ""РИР""";Турбоагрегат Т-50/60-130 ст. №2 зав. №29548 ТЭЦ;ТУ;6670303805;"ООО НПМ ""НЬЮТОНИКА""";соответствует;https://monitor-pb.ru/conclusion/69-%D0%A2%D0%A3-00483-2016;https://monitor-pb.ru/customer/7706757331
any;турбоагрегат;01-ТУ-11300-2025;03.06.2025;6906011179;"ООО ""Тверская генерация""";Подогреватель сетевой воды турбоагрегата №2, рег.№60588, зав.№16105;ТУ;7718034859;"ООО ""ЕДИНЫЙ ЦЕНТР НЕО""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-11300-2025;https://monitor-pb.ru/customer/6906011179
any;турбоагрегат;16-ТУ-10491-2015;05.08.2015;6315376946;"ПАО ""Т ПЛЮС""";подогреватель низкого давления №2 турбоагрегата ст.№5, рег.№12ТЦ, зав.№9453;ТУ;3731026539;"ООО ""КОНСУЛЬТАНТ""";соответствует;https://monitor-pb.ru/conclusion/16-%D0%A2%D0%A3-10491-2015;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;49-ТУ-24040-2016;14.07.2016;5604000700;"ПАО ""ГАЙСКИЙ ГОК""";Паропровод рег. № 0-1397, турбоагрегата ст. №4 ТЭЦ ПАО «Гайский ГОК»;ТУ;5611027510;"ООО ""ИДЦ""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-24040-2016;https://monitor-pb.ru/customer/5604000700
any;турбоагрегат;49-ТУ-27784-2019;03.07.2019;6315376946;"ПАО ""Т ПЛЮС""";техническое устройство: Масляный бак турбоагрегата Ст.№ 4 Каргалинской ТЭЦ;ТУ;1903018410;"ООО ""ЭТАЛОН"" (ИНН 1903018410)";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-27784-2019;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;54-ТУ-06282-2017;24.05.2017;7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";главный корпус. Паровая турбоустановка. Маслопровод системы смазки турбоагрегата;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";соответствует;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-06282-2017;https://monitor-pb.ru/customer/7704784450
any;турбоагрегат;57-ЗС-10570-2017;13.03.2017;8904034777;"ООО ""ГАЗПРОМ ДОБЫЧА ЯМБУРГ""";коллектор дренажа турбоагрегатов к статическому маслоотделителю МС-1,инв. № 84929;ЗС;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-10570-2017;https://monitor-pb.ru/customer/8904034777
any;турбоагрегат;63-ТУ-13760-2015;25.08.2015;2224152765;"АО ""Барнаульская ТЭЦ-3""";трубопровод питательной воды турбоагрегата ст. № 3 (ТА-3), рег. № 210;ТУ;2222806476;"ООО""СТЭК""";соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-13760-2015;https://monitor-pb.ru/customer/2224152765
any;турбоагрегат;24-ТУ-00353-2017;16.01.2017;7841312071;"ПАО ""ТГК-1""";трубопровод конденсата турбоагрегатов ст. №№ 1, 2, 3, рег. № 4;ТУ;7813597594;"ООО ""СЕВЕРО-ЗАПАДНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/24-%D0%A2%D0%A3-00353-2017;https://monitor-pb.ru/customer/7841312071
any;турбоагрегат;24-ТУ-15914-2016;14.11.2016;7841312071;"ПАО ""ТГК-1""";трубопровод конденсата турбоагрегатов ст. №№ 1, 2, 3, рег. № 8;ТУ;7813597594;"ООО ""СЕВЕРО-ЗАПАДНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/24-%D0%A2%D0%A3-15914-2016;https://monitor-pb.ru/customer/7841312071
any;турбоагрегат;25-ТУ-04190-2018;30.10.2018;6315376946;"ПАО ""Т ПЛЮС""";"""Главный паропровод турбоагрегата ст. № 8, рег. № 231""";ТУ;4345185889;"ООО ""ВЯТКА-ПРОМЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-04190-2018;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;25-ТУ-04191-2018;30.10.2018;6315376946;"ПАО ""Т ПЛЮС""";"""Пароперепускные трубы турбоагрегата ст. № 8, рег. № 363""";ТУ;4345185889;"ООО ""ВЯТКА-ПРОМЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-04191-2018;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;53-ТУ-18955-2016;01.11.2016;6315376946;"ПАО ""Т ПЛЮС""";Главный паропровод рег. № 8090 турбоагрегата Т-100/120-130 ст. № 1;ТУ;5611030632;"АО ""ИНЖЕНЕРНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-18955-2016;https://monitor-pb.ru/customer/6315376946
any;турбоагрегат;69-ТУ-00614-2022;05.08.2022;7534018889;"ПАО ""ТГК-14""";Главный паропровод турбоагрегата ст. № 3, рег. № 10572;ТУ;2536275868;"ООО ""Бином-Эк""";соответствует;https://monitor-pb.ru/conclusion/69-%D0%A2%D0%A3-00614-2022;https://monitor-pb.ru/customer/7534018889
any;турбоагрегат;69-ТУ-01982-2021;21.12.2021;7534018889;"ПАО ""ТГК-14""";Главный паропровод турбоагрегата ст. № 2, рег. № 10543;ТУ;2536275868;"ООО ""Бином-Эк""";соответствует;https://monitor-pb.ru/conclusion/69-%D0%A2%D0%A3-01982-2021;https://monitor-pb.ru/customer/7534018889
any;турбоагрегат;70-ТУ-00870-2015;04.03.2015;2457058356;"АО ""НТЭК""";"трубопровод обогрева фланцев шпилек турбоагрегата ст.№3 ТЭЦ-2 ОАО ""НТЭК""";ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";соответствует;https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-00870-2015;https://monitor-pb.ru/customer/2457058356
any;турбоагрегат;70-ТУ-00880-2015;04.03.2015;2457058356;"АО ""НТЭК""";"трубопровод обогрева фланцев шпилек турбоагрегата ст.№6 ТЭЦ-2 ОАО ""НТЭК""";ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";не в полной мере;https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-00880-2015;https://monitor-pb.ru/customer/2457058356
